date,units,site_name,state,county,pollutant,value,scaled_value,measurement,zip_code,sfg_id,point_id,x,y
07/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.2,-1.0318381421447038,NA,11220,1383,1383,-74.01871,40.64182
07/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.2,-1.2696925411226883,NA,11220,1384,1384,-74.01871,40.64182
07/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.8,-1.1269799017358977,NA,11220,1385,1385,-74.01871,40.64182
07/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.2,-1.2696925411226883,NA,11220,1386,1386,-74.01871,40.64182
07/16/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,-1,-1.7929722188742538,NA,11220,1387,1387,-74.01871,40.64182
07/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11220,1388,1388,-74.01871,40.64182
07/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.9,0.323931932029807,NA,11220,1389,1389,-74.01871,40.64182
07/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.9,0.7996407299857757,NA,11220,1390,1390,-74.01871,40.64182
07/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.2,0.15743385274521793,NA,11220,1391,1391,-74.01871,40.64182
07/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.5,-0.4847730244953399,NA,11220,1392,1392,-74.01871,40.64182
07/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.8,0.538000891109993,NA,11220,1393,1393,-74.01871,40.64182
07/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,1394,1394,-74.01871,40.64182
07/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.2,-1.0318381421447038,NA,11220,1395,1395,-74.01871,40.64182
07/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.4,-0.5085584643931382,NA,11220,1396,1396,-74.01871,40.64182
07/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,1397,1397,-74.01871,40.64182
07/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.4,0.918567929474768,NA,11220,1398,1398,-74.01871,40.64182
07/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.3,0.41907369162100083,NA,11220,1399,1399,-74.01871,40.64182
07/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.4,0.6807135304967835,NA,11220,1400,1400,-74.01871,40.64182
07/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,13.6,1.6797020062043178,NA,11220,1401,1401,-74.01871,40.64182
07/31/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,1402,1402,-74.01871,40.64182
08/01/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.6,1.4418476072263333,NA,11220,1403,1403,-74.01871,40.64182
08/02/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,1404,1404,-74.01871,40.64182
08/03/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,1405,1405,-74.01871,40.64182
08/04/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,1406,1406,-74.01871,40.64182
08/05/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.8,-0.4134167048019446,NA,11220,1407,1407,-74.01871,40.64182
08/06/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11220,1408,1408,-74.01871,40.64182
08/07/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,1409,1409,-74.01871,40.64182
08/08/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,1410,1410,-74.01871,40.64182
08/09/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.6,-0.22313318561955717,NA,11220,1411,1411,-74.01871,40.64182
08/10/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.6,0.9661388092703647,NA,11220,1412,1412,-74.01871,40.64182
08/11/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.6,0.4904300113143959,NA,11220,1413,1413,-74.01871,40.64182
08/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.9,1.5132039269197288,NA,11220,1414,1414,-74.01871,40.64182
08/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,16.1,2.274338003649279,NA,11220,1415,1415,-74.01871,40.64182
08/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,1416,1416,-74.01871,40.64182
08/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,1417,1417,-74.01871,40.64182
08/16/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.5,-0.9604818224513085,NA,11220,1418,1418,-74.01871,40.64182
08/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,1419,1419,-74.01871,40.64182
08/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.7,-0.6750565436777273,NA,11220,1420,1420,-74.01871,40.64182
08/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.6,0.25257561233641157,NA,11220,1421,1421,-74.01871,40.64182
08/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.8,-0.8891255027579134,NA,11220,1422,1422,-74.01871,40.64182
08/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,1423,1423,-74.01871,40.64182
08/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7,0.10986297294962102,NA,11220,1424,1424,-74.01871,40.64182
08/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,1425,1425,-74.01871,40.64182
08/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,1426,1426,-74.01871,40.64182
08/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,1427,1427,-74.01871,40.64182
08/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.5,-1.198336221429293,NA,11220,1428,1428,-74.01871,40.64182
08/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,1429,1429,-74.01871,40.64182
08/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,1430,1430,-74.01871,40.64182
08/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.4,-0.9842672623491069,NA,11220,1431,1431,-74.01871,40.64182
08/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.3,-1.24590710122489,NA,11220,1432,1432,-74.01871,40.64182
08/31/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.9,-1.103194461838099,NA,11220,1433,1433,-74.01871,40.64182
09/01/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.2,-1.0318381421447038,NA,11220,1434,1434,-74.01871,40.64182
09/02/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.4,-0.7464128633711227,NA,11220,1435,1435,-74.01871,40.64182
09/03/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,1436,1436,-74.01871,40.64182
09/04/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.1,-0.5799147840865337,NA,11220,1437,1437,-74.01871,40.64182
09/05/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.6,-1.1745507815314946,NA,11220,1438,1438,-74.01871,40.64182
09/06/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,1439,1439,-74.01871,40.64182
09/07/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.4,-1.2221216613270913,NA,11220,1440,1440,-74.01871,40.64182
09/08/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,1441,1441,-74.01871,40.64182
09/09/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,1442,1442,-74.01871,40.64182
09/10/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,0.6,-1.4124051805094788,NA,11220,1443,1443,-74.01871,40.64182
09/11/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,1444,1444,-74.01871,40.64182
09/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.3,-1.24590710122489,NA,11220,1445,1445,-74.01871,40.64182
09/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,1446,1446,-74.01871,40.64182
09/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.9,-0.8653400628601149,NA,11220,1447,1447,-74.01871,40.64182
09/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.4,-1.2221216613270913,NA,11220,1448,1448,-74.01871,40.64182
09/16/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.1,-1.0556235820425024,NA,11220,1449,1449,-74.01871,40.64182
09/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1450,1450,-74.01871,40.64182
09/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,1451,1451,-74.01871,40.64182
09/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.7,-1.150765341633696,NA,11220,1452,1452,-74.01871,40.64182
09/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.1,-1.0556235820425024,NA,11220,1453,1453,-74.01871,40.64182
09/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2,-1.0794090219403008,NA,11220,1454,1454,-74.01871,40.64182
09/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.4,-0.9842672623491069,NA,11220,1455,1455,-74.01871,40.64182
09/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.7,0.7520698501901786,NA,11220,1456,1456,-74.01871,40.64182
09/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,14.8,1.9651272849778991,NA,11220,1457,1457,-74.01871,40.64182
09/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,16.2,2.2981234435470768,NA,11220,1458,1458,-74.01871,40.64182
09/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,1459,1459,-74.01871,40.64182
09/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.9,-1.103194461838099,NA,11220,1460,1460,-74.01871,40.64182
09/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.9,-0.8653400628601149,NA,11220,1461,1461,-74.01871,40.64182
09/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.4,-0.7464128633711227,NA,11220,1462,1462,-74.01871,40.64182
09/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.4,-1.2221216613270913,NA,11220,1463,1463,-74.01871,40.64182
10/01/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.5,-0.7226274234733242,NA,11220,1464,1464,-74.01871,40.64182
10/02/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,1465,1465,-74.01871,40.64182
10/03/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,1466,1466,-74.01871,40.64182
10/04/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.5,-0.7226274234733242,NA,11220,1467,1467,-74.01871,40.64182
10/05/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,1468,1468,-74.01871,40.64182
10/06/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.2,-0.3182749452107508,NA,11220,1469,1469,-74.01871,40.64182
10/07/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.8,-0.17556230582396024,NA,11220,1470,1470,-74.01871,40.64182
10/08/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.6,-0.9366963825535101,NA,11220,1471,1471,-74.01871,40.64182
10/09/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,1472,1472,-74.01871,40.64182
10/10/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,1473,1473,-74.01871,40.64182
10/11/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.7,0.5142154512121943,NA,11220,1474,1474,-74.01871,40.64182
10/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.6,-0.9366963825535101,NA,11220,1475,1475,-74.01871,40.64182
10/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,0.3,-1.4837615002028741,NA,11220,1476,1476,-74.01871,40.64182
10/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,1477,1477,-74.01871,40.64182
10/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,1478,1478,-74.01871,40.64182
10/16/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.4,-0.7464128633711227,NA,11220,1479,1479,-74.01871,40.64182
10/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.6,-0.6988419835755257,NA,11220,1480,1480,-74.01871,40.64182
10/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.5,0.46664457141659754,NA,11220,1481,1481,-74.01871,40.64182
10/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.6,-0.22313318561955717,NA,11220,1482,1482,-74.01871,40.64182
10/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.9,-0.8653400628601149,NA,11220,1483,1483,-74.01871,40.64182
10/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.8,-0.8891255027579134,NA,11220,1484,1484,-74.01871,40.64182
10/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,1485,1485,-74.01871,40.64182
10/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.7,-1.150765341633696,NA,11220,1486,1486,-74.01871,40.64182
10/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,1487,1487,-74.01871,40.64182
10/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.6,-0.9366963825535101,NA,11220,1488,1488,-74.01871,40.64182
10/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,1489,1489,-74.01871,40.64182
10/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.7,-0.6750565436777273,NA,11220,1490,1490,-74.01871,40.64182
10/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,1491,1491,-74.01871,40.64182
10/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.7,-1.150765341633696,NA,11220,1492,1492,-74.01871,40.64182
10/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,1493,1493,-74.01871,40.64182
10/31/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1494,1494,-74.01871,40.64182
11/01/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,1.8,-1.1269799017358977,NA,11220,1495,1495,-74.01871,40.64182
11/02/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.3,-1.0080527022469055,NA,11220,1496,1496,-74.01871,40.64182
11/03/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,1497,1497,-74.01871,40.64182
11/04/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,1498,1498,-74.01871,40.64182
11/05/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,1499,1499,-74.01871,40.64182
11/06/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.7,0.7520698501901786,NA,11220,1500,1500,-74.01871,40.64182
11/07/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,16.7,2.417050643036069,NA,11220,1501,1501,-74.01871,40.64182
11/08/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,22.5,3.7966061571083785,NA,11220,1502,1502,-74.01871,40.64182
11/09/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,22.4,3.7728207172105797,NA,11220,1503,1503,-74.01871,40.64182
11/10/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8,0.3477173719276054,NA,11220,1504,1504,-74.01871,40.64182
11/11/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.8,-0.8891255027579134,NA,11220,1505,1505,-74.01871,40.64182
11/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.8,-0.8891255027579134,NA,11220,1506,1506,-74.01871,40.64182
11/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,1507,1507,-74.01871,40.64182
11/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,1508,1508,-74.01871,40.64182
11/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.2,-0.3182749452107508,NA,11220,1509,1509,-74.01871,40.64182
11/16/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1510,1510,-74.01871,40.64182
11/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.8,-0.4134167048019446,NA,11220,1511,1511,-74.01871,40.64182
11/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,1512,1512,-74.01871,40.64182
11/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,1513,1513,-74.01871,40.64182
11/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.6,0.4904300113143959,NA,11220,1514,1514,-74.01871,40.64182
11/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.3,1.3704912875329383,NA,11220,1515,1515,-74.01871,40.64182
11/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,1516,1516,-74.01871,40.64182
11/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1517,1517,-74.01871,40.64182
11/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.1,-0.10420598613056498,NA,11220,1518,1518,-74.01871,40.64182
11/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,1519,1519,-74.01871,40.64182
11/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,1520,1520,-74.01871,40.64182
11/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11220,1521,1521,-74.01871,40.64182
11/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,1522,1522,-74.01871,40.64182
11/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8,0.3477173719276054,NA,11220,1523,1523,-74.01871,40.64182
11/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.2,-0.08042054623276641,NA,11220,1524,1524,-74.01871,40.64182
12/01/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.7,-0.43720214469974295,NA,11220,1525,1525,-74.01871,40.64182
12/02/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1526,1526,-74.01871,40.64182
12/03/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,1527,1527,-74.01871,40.64182
12/04/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,1528,1528,-74.01871,40.64182
12/05/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11220,1529,1529,-74.01871,40.64182
12/06/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.1,-0.817769183064518,NA,11220,1530,1530,-74.01871,40.64182
12/07/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,1531,1531,-74.01871,40.64182
12/08/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11220,1532,1532,-74.01871,40.64182
12/09/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.8,0.7758552900879774,NA,11220,1533,1533,-74.01871,40.64182
12/10/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.5,0.9423533693725663,NA,11220,1534,1534,-74.01871,40.64182
12/11/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.6,1.2039932082483489,NA,11220,1535,1535,-74.01871,40.64182
12/12/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.5,1.418062167328535,NA,11220,1536,1536,-74.01871,40.64182
12/13/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.8,1.251564088043946,NA,11220,1537,1537,-74.01871,40.64182
12/14/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,1538,1538,-74.01871,40.64182
12/15/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.8,-0.17556230582396024,NA,11220,1539,1539,-74.01871,40.64182
12/17/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11220,1540,1540,-74.01871,40.64182
12/18/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.6,0.4904300113143959,NA,11220,1541,1541,-74.01871,40.64182
12/19/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.8,1.251564088043946,NA,11220,1542,1542,-74.01871,40.64182
12/20/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.7,0.989924249168163,NA,11220,1543,1543,-74.01871,40.64182
12/21/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,14.9,1.9889127248756975,NA,11220,1544,1544,-74.01871,40.64182
12/22/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.6,1.2039932082483489,NA,11220,1545,1545,-74.01871,40.64182
12/23/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,1546,1546,-74.01871,40.64182
12/24/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.2,0.3952882517232021,NA,11220,1547,1547,-74.01871,40.64182
12/25/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,1548,1548,-74.01871,40.64182
12/26/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,1549,1549,-74.01871,40.64182
12/27/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.5,0.7044989703945819,NA,11220,1550,1550,-74.01871,40.64182
12/28/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.8,0.538000891109993,NA,11220,1551,1551,-74.01871,40.64182
12/29/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,1552,1552,-74.01871,40.64182
12/30/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,1553,1553,-74.01871,40.64182
12/31/2020,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.5,0.46664457141659754,NA,11220,1554,1554,-74.01871,40.64182
01/01/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,7.3,0.18121929264301628,NA,11221,1555,1555,-73.92769,40.69454
01/02/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,12,1.2991349678395427,NA,11221,1556,1556,-73.92769,40.69454
01/03/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,14.9,1.9889127248756975,NA,11221,1557,1557,-73.92769,40.69454
01/04/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10,0.8234261698835741,NA,11221,1558,1558,-73.92769,40.69454
01/05/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11221,1559,1559,-73.92769,40.69454
01/06/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,9.9,0.7996407299857757,NA,11221,1560,1560,-73.92769,40.69454
01/07/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10.3,0.8947824895769696,NA,11221,1561,1561,-73.92769,40.69454
01/08/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10.4,0.918567929474768,NA,11221,1562,1562,-73.92769,40.69454
01/09/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,9.6,0.7282844102923802,NA,11221,1563,1563,-73.92769,40.69454
01/10/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11221,1564,1564,-73.92769,40.69454
01/11/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,12.4,1.3942767274307366,NA,11221,1565,1565,-73.92769,40.69454
01/12/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,8.1,0.37150281182540373,NA,11221,1566,1566,-73.92769,40.69454
01/13/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10,0.8234261698835741,NA,11221,1567,1567,-73.92769,40.69454
01/14/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,10,0.8234261698835741,NA,11221,1568,1568,-73.92769,40.69454
01/15/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,11,1.0612805688615585,NA,11221,1569,1569,-73.92769,40.69454
01/16/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11221,1570,1570,-73.92769,40.69454
01/17/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,7.9,0.323931932029807,NA,11221,1571,1571,-73.92769,40.69454
01/18/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,5.4,-0.27070406541515385,NA,11221,1572,1572,-73.92769,40.69454
01/19/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,8,0.3477173719276054,NA,11221,1573,1573,-73.92769,40.69454
01/20/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11221,1574,1574,-73.92769,40.69454
01/21/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,8.7,0.5142154512121943,NA,11221,1575,1575,-73.92769,40.69454
01/22/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,11.6,1.2039932082483489,NA,11221,1576,1576,-73.92769,40.69454
01/23/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,15.7,2.1791962440580845,NA,11221,1577,1577,-73.92769,40.69454
01/24/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,18.6,2.86897400109424,NA,11221,1578,1578,-73.92769,40.69454
01/25/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11221,1579,1579,-73.92769,40.69454
01/26/2020,ug/m3 LC,PS 274,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11221,1580,1580,-73.92769,40.69454
